Ruta,Repartidor,Vehículo,orden_recomendado,orden_original,Clientes,ClienteID,Nombre,Dirección,Zona,horario_inicio,horario_fin,criterio_orden
DR0006,850006,11443450,15,1,BRUNCH 4.12 MUSIC,9100757477,BRUNCH 4.12 MUSIC,Plaça la Vila 2,SANT FOST DE CAMPSENTELLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11443450,16,6,CAFETERIA ANGELA,9100447655,CAFETERIA ANGELA,AVENIDA SANT JERONI 4,SANT FOST DE CAMPSENTELLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11443450,17,13,CAL TETE SANT FOST,9100055177,CAL TETE SANT FOST,AVENIDA SANT JERONI 13,SANT FOST DE CAMPSENTELLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11447221,1,1,RUSTIK GASTRO BAR,9100749940,RUSTIK GASTRO BAR,CALLE HORTA 11,MARTORELLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11447221,2,5,EL RECO DEL PLA,9100342550,EL RECO DEL PLA,CALLE FRANCESC LAYRET 19-21,MARTORELLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11447221,3,9,(RESTAURANT) SPORT & HEALTH OXIGEN,128916,(RESTAURANT) SPORT & HEALTH OXIGEN,"CALLE VERNEDA 66-70, LOCAL 2",MARTORELLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11447221,4,10,EL LORO CHARLY RESTAURANT,9100564349,EL LORO CHARLY RESTAURANT,Carrer de la Carrerada 5,MARTORELLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11447221,5,3,BAR OLIMPIC MOLLET,9100639237,BAR OLIMPIC MOLLET,AVENIDA BURGOS 63,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11447221,6,6,MONTSENY GRANJA BAR,9100305167,MONTSENY GRANJA BAR,AVENIDA BADALONA 8,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11447221,7,7,ESTUDIANTIL BAR,9100305166,ESTUDIANTIL BAR,AVENIDA BURGOS 76,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11447221,8,8,TENTACION BAR (2007),9100054778,TENTACION BAR (2007),RAMBLA POMPEU FABRA 38,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11447221,9,4,FORN L'ANTIC,9100522267,FORN L'ANTIC,AVENIDA RAFAEL CASANOVA 12,MOLLET DEL VALLÈS,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11447221,10,2,LES TRES COPES RESTAURANT,9100679906,LES TRES COPES RESTAURANT,Carrer de Barcelona 136,SANT FOST DE CAMPSENTELLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11460000,1,11,ICE CUSTOM,9100153533,ICE CUSTOM,Carrer de Berenguer III S/N,MOLLET DEL VALLES,07:30,09:00,zona -> horario_inicio -> orden_actual
DR0006,850006,11460000,2,1,LA TAVERNA DE CAN PANTIQUET,9100750130,LA TAVERNA DE CAN PANTIQUET,Carrer de Can Pantiquet S/N,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11460000,3,2,WONCA BURGUER,9100746967,WONCA BURGUER,Carrer de Francesc Layret 6,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11460000,4,3,BAR ACROPOLIS,9100745447,BAR ACROPOLIS,CALLE CAN PANTIQUET 22,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11460000,5,4,BAR ESPERANZA,9100742484,BAR ESPERANZA,Carrer de Gallecs 75,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11460000,6,5,CASA MAURA,9100725280,CASA MAURA,Carrer de Francesc Ferrer i Guàr 21,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11460000,7,6,BAR PHILADELPHIA,9100539485,BAR PHILADELPHIA,Rambla Nova 3,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11460000,8,7,BAR RESTAURANT GAUDI,9100529181,BAR RESTAURANT GAUDI,Avinguda d'Antoni Gaudí 3,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11460000,9,8,TASTY DONNER KEBAB,9100470966,TASTY DONNER KEBAB,RAMBLA POMPEU FABRA 10,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11460000,10,9,RESTAURANT KENFIR,9100350872,RESTAURANT KENFIR,CALLE JOAQUIM MIR 57,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11460000,11,10,ESTUDIANTIL BAR,9100305166,ESTUDIANTIL BAR,AVENIDA BURGOS 76,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11460000,12,12,LA PERA BAR,9100055568,LA PERA BAR,Avinguda de Jaume I 57,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11460000,13,13,EUROPA BAR,9100054998,EUROPA BAR,Avinguda de la Llibertat 30,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11460000,14,14,BAR CASA PEDRO,9100054872,BAR CASA PEDRO,CALLE CAN PANTIQUET 26,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11460000,15,15,CAFETERIA TAHOMA,9100054856,CAFETERIA TAHOMA,CALLE GALLECS 58,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11460000,16,16,PA I CAFETERIA DE L'AVIA,9100054639,PA I CAFETERIA DE L'AVIA,CALLE GAIETA VINZIA 60,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11460000,17,17,ESPAI BAR,9100054565,ESPAI BAR,AVENIDA JAUME I 207,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11460000,18,18,GRANJA ESTEL,128051,GRANJA ESTEL,RAMBLA NOVA 10,MOLLET DEL VALLÈS,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11465550,1,1,FUSSION,9100646795,FUSSION,PLAZA CATALUNYA 9,MOLLET DEL VALLES,00:00,00:00,zona -> horario_inicio -> orden_actual
DR0006,850006,11465550,2,10,XURRERIA,9100055508,XURRERIA,Avinguda de la Llibertat 2,MOLLET DEL VALLES,00:00,08:30,zona -> horario_inicio -> orden_actual
DR0006,850006,11465550,3,12,LA TASCA BAR,9100055108,LA TASCA BAR,CALLE FRANCESC MACIA 51,MOLLET DEL VALLES,12:30,15:00,zona -> horario_inicio -> orden_actual
DR0006,850006,11465550,4,2,CAL TAPA GASTROBAR,9100556448,CAL TAPA GASTROBAR,CALLE BERENGUER III 168,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11465550,5,4,BAR KARAI,9100466233,BAR KARAI,CALLE LA RIERA 13,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11465550,6,6,BAR GRANADA,9100338332,BAR GRANADA,RONDA ORIENT 8,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11465550,7,7,FRANKFURT MOLLET SL,9100296646,FRANKFURT MOLLET SL,Plaça de Prat de la Riba 19,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11465550,8,8,LA BODEGUETA DE MOLLET,9100184449,LA BODEGUETA DE MOLLET,PLAZA PRAT DE LA RIBA 3,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11465550,9,9,CANTINA RENFE SANT FOST,9100055977,CANTINA RENFE SANT FOST,Ronda d'Orient 1,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11465550,10,11,EL GARBI BAR,9100055497,EL GARBI BAR,RAMBLA POMPEU FABRA 20,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11465550,11,13,VENECIA BAR,9100054744,VENECIA BAR,RONDA ORIENT 14,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11465550,12,3,PITAPES BERENGUER,9100545628,PITAPES BERENGUER,BERENGUER III 71,MOLLET DEL VALLÈS,11:30,13:00,zona -> horario_inicio -> orden_actual
DR0006,850006,11465550,13,5,RECO DE LAURA,9100413328,RECO DE LAURA,CALLE FRANCESC MACIA 89,MOLLET DEL VALLÈS,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11469860,1,2,Pool,9100686343,Pool,Passatge Sant Miquel 10,MOLLET DEL VALLES,09:00,09:30,zona -> horario_inicio -> orden_actual
DR0006,850006,11469860,2,3,PUNT DE TROBADA,9100655372,PUNT DE TROBADA,Carrer de Can Pantiquet 18,MOLLET DEL VALLES,11:30,13:00,zona -> horario_inicio -> orden_actual
DR0006,850006,11469860,3,12,PEKIN RESTAURANT,9100056293,PEKIN RESTAURANT,PASAJE SANT MIQUEL 16,MOLLET DEL VALLES,13:00,16:00,zona -> horario_inicio -> orden_actual
DR0006,850006,11469860,4,5,BAR ALEBRIJES,9100629788,BAR ALEBRIJES,CALLE BERENGUER III 118,MOLLET DEL VALLES,13:15,16:00,zona -> horario_inicio -> orden_actual
DR0006,850006,11469860,5,1,BAR CA LA XIANG,9100744307,BAR CA LA XIANG,Carrer de Francesc Layret 71,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11469860,6,4,BAR DE TAPES,9100653427,BAR DE TAPES,Avinguda de Caldes de Montbui 17,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11469860,7,6,RACO DEL SEMI CACHOPO,9100583212,RACO DEL SEMI CACHOPO,CALLE JOAQUIM MIR 88,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11469860,8,7,BAR CHAMPANILLO,9100568310,BAR CHAMPANILLO,PLAZA MAJOR 24,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11469860,9,10,NUEVO VITORINO,9100353152,NUEVO VITORINO,CAN MOLLET 1,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11469860,10,11,PALENTINO BAR,9100190779,PALENTINO BAR,Avinguda de la Llibertat 39,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11469860,11,13,CAFETERIA ESCLAT,9100055505,CAFETERIA ESCLAT,NICARAGUA S/N -,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11469860,12,14,RSTE. YOLANDA,9100040775,RSTE. YOLANDA,Antoni Gaudi 10,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11469860,13,9,BAR FRAYMAN,9100503205,BAR FRAYMAN,CALLE ENRIC MORERA 27,MOLLET DEL VALLÈS,00:00,00:00,zona -> horario_inicio -> orden_actual
DR0006,850006,11469860,14,8,BAR DE L?ILLA,9100519718,BAR DE L?ILLA,AVENIDA LLIBERTAT 24,MOLLET DEL VALLÈS,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11469860,15,15,BK MOLLET,119751,BK MOLLET,AVENIDA RABASSAIRES 40,MOLLET DEL VALLÈS,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11473936,1,1,BAR CA LA XIANG,9100744307,BAR CA LA XIANG,Carrer de Francesc Layret 71,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11473936,2,2,BAR ESPERANZA,9100742484,BAR ESPERANZA,Carrer de Gallecs 75,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11473936,3,3,BAR GALICIA,9100738455,BAR GALICIA,Carrer de Francesc Layret 28,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11473936,4,5,EXTREMEÑOS BAR,9100544203,EXTREMEÑOS BAR,Carrer de Borrell 16,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11473936,5,6,LA GAMBA BAR,9100054873,LA GAMBA BAR,Carrer de Sant Joan 26,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11473936,6,7,RACO DEL SEMI CACHOPO,9100583212,RACO DEL SEMI CACHOPO,CALLE JOAQUIM MIR 88,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11473936,7,8,NUEVO VITORINO,9100353152,NUEVO VITORINO,CAN MOLLET 1,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11473936,8,4,BAR NOMAD,9100684101,BAR NOMAD,Avinguda d'Antoni Gaudí 12,Mollet del Vallès,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11480391,1,3,KAPHIY BRUNCH,9100702970,KAPHIY BRUNCH,Carrer de Gaietà Vínzia 20,MOLLET DEL VALLES,00:00,18:00,zona -> horario_inicio -> orden_actual
DR0006,850006,11480391,2,4,XURRERIA CAFETERIA GARBER,9100695182,XURRERIA CAFETERIA GARBER,CALLE PAU VILA 12,MOLLET DEL VALLES,00:00,18:00,zona -> horario_inicio -> orden_actual
DR0006,850006,11480391,3,8,GRACIELA PANADERIA-CAFETERIA,9100403364,GRACIELA PANADERIA-CAFETERIA,RAMBLA NOVA 93,MOLLET DEL VALLES,00:00,00:00,zona -> horario_inicio -> orden_actual
DR0006,850006,11480391,4,1,Molletveer,9100746984,Molletveer,Carrer Jaume Coll 5,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11480391,5,2,BAR ESPERANZA,9100742484,BAR ESPERANZA,Carrer de Gallecs 75,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11480391,6,9,FAMILY GRANJA BAR,9100056090,FAMILY GRANJA BAR,FRANCESC CAMBO 21 -,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11480391,7,10,CAFETERIA ESCLAT,9100055505,CAFETERIA ESCLAT,NICARAGUA S/N -,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11480391,8,11,LA GAMBA BAR,9100054873,LA GAMBA BAR,Carrer de Sant Joan 26,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11480391,9,12,CAFETERIA TAHOMA,9100054856,CAFETERIA TAHOMA,CALLE GALLECS 58,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11480391,10,5,BAR RESTAURANTE FRETES,9100582978,BAR RESTAURANTE FRETES,"RAMBLA NOVA, 69 -",MOLLET DEL VALLÈS,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11480391,11,6,BROTHERS,9100544826,BROTHERS,CALLE FRANCESC LAYRET 28,MOLLET DEL VALLÈS,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11480391,12,7,MAFALDA,9100540782,MAFALDA,AVENIDA RIVOLI 22,MOLLET DEL VALLÈS,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11480658,1,1,COLLA DELS TORRATS,9100054973,COLLA DELS TORRATS,CALLE MIGUEL DE CERVANTES 19-23,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11480658,2,2,COLLA DELS MORATS,9100054994,COLLA DELS MORATS,CERVANTES 19-23,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11486806,1,3,Confidencial,9100680393,Confidencial,Carrer de Ramon Casas 9,MOLLET DEL VALLES,00:00,00:00,zona -> horario_inicio -> orden_actual
DR0006,850006,11486806,2,10,CA LA MARI ROSTISERIA,9100055221,CA LA MARI ROSTISERIA,CALLE ONZE DE SETEMBRE 26,MOLLET DEL VALLES,00:00,09:00,zona -> horario_inicio -> orden_actual
DR0006,850006,11486806,3,1,LA VERMUTERIA,9100740330,LA VERMUTERIA,Carrer de la Pau 21,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11486806,4,2,LA PRUNA,9100684195,LA PRUNA,Carrer de la Pau 28,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11486806,5,4,BAR ALMANSA,9100663743,BAR ALMANSA,Carrer de Sant Llorenç 52,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11486806,6,5,BAR PHILADELPHIA,9100539485,BAR PHILADELPHIA,Rambla Nova 3,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11486806,7,7,ESTUDIANTIL BAR,9100305166,ESTUDIANTIL BAR,AVENIDA BURGOS 76,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11486806,8,8,LA BODEGUETA DE MOLLET,9100184449,LA BODEGUETA DE MOLLET,PLAZA PRAT DE LA RIBA 3,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11486806,9,9,LA PERA BAR,9100055568,LA PERA BAR,Avinguda de Jaume I 57,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11486806,10,11,EUROPA BAR,9100054998,EUROPA BAR,Avinguda de la Llibertat 30,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11486806,11,12,CAFÉ PLAÇA,9100054896,CAFÉ PLAÇA,Plaça de Prat de la Riba 11,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11486806,12,13,LA GOLOSA BAR,9100054848,LA GOLOSA BAR,Carrer de Marià Fortuny 38,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11486806,13,6,BAR RESTAURANTE NEORIS,9100467331,BAR RESTAURANTE NEORIS,RAMBLA POMPEU FABRA 4,MOLLET DEL VALLÈS,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11491475,1,5,NOVA PALMERA,9100701166,NOVA PALMERA,Carrer de Gallecs 47,MOLLET DEL VALLES,00:00,18:00,zona -> horario_inicio -> orden_actual
DR0006,850006,11491475,2,15,U.D. MOLLETENSE,9100055101,U.D. MOLLETENSE,Avinguda Badalona 18,MOLLET DEL VALLES,17:00,18:00,zona -> horario_inicio -> orden_actual
DR0006,850006,11491475,3,1,BAR ESPERANZA,9100742484,BAR ESPERANZA,Carrer de Gallecs 75,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11491475,4,2,SOL Y LUNA,9100734979,SOL Y LUNA,AVENIDA CALDES DE MONTBUI 21,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11491475,5,3,Bar la Cantonada,9100731896,Bar la Cantonada,Avinguda del Parc 1,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11491475,6,4,TREBOL CERVECERIA,9100708130,TREBOL CERVECERIA,Carrer de l'Agricultura 11,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11491475,7,6,EL RINCON DEL SOCIO,9100631930,EL RINCON DEL SOCIO,CALLE GALLECS 50,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11491475,8,7,CACHITO PAN,9100607321,CACHITO PAN,AVENIDA CALDES 27,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11491475,9,9,CERVESERIA CIUTAT,9100553669,CERVESERIA CIUTAT,Carrer de Francesc Ferrer i Guàr 15,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11491475,10,10,EXTREMEÑOS BAR,9100544203,EXTREMEÑOS BAR,Carrer de Borrell 16,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11491475,11,11,NOU CAPRICCIO,9100075764,NOU CAPRICCIO,CALLE SALVADOR ESPRIU 30,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11491475,12,12,RIVOLI CERVECERIA,9100055251,RIVOLI CERVECERIA,AGRICULTURA 9,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11491475,13,13,DAVID FORN DE PA I PASTISSERIA,9100055194,DAVID FORN DE PA I PASTISSERIA,CALLE JAUME COLL 9,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11491475,14,14,PARAISO BAR,9100055144,PARAISO BAR,AVENIDA CALDES DE MONTBUI 18,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11491475,15,16,LA GAMBA BAR,9100054873,LA GAMBA BAR,Carrer de Sant Joan 26,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11491475,16,17,Bar El Parque,9100054838,Bar El Parque,Carrer de Magallanes 16,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11491475,17,18,HOMER BAR GRANJA,9100054707,HOMER BAR GRANJA,Carrer de Jaume Coll 3,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11491475,18,8,BAR LA BONA SORT ( CAN BORELL ),9100576264,BAR LA BONA SORT ( CAN BORELL ),CALLE GALLECS 50,MOLLET DEL VALLÈS,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11495012,1,12,PEKIN RESTAURANT,9100056293,PEKIN RESTAURANT,PASAJE SANT MIQUEL 16,MOLLET DEL VALLES,13:00,16:00,zona -> horario_inicio -> orden_actual
DR0006,850006,11495012,2,1,RENFE NORD CANTINA,9100762714,RENFE NORD CANTINA,CALLE JOAN MARAGALL S/N,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11495012,3,4,LA TAVERNA DE CAN PANTIQUET,9100750130,LA TAVERNA DE CAN PANTIQUET,Carrer de Can Pantiquet S/N,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11495012,4,5,BAR ACROPOLIS,9100745447,BAR ACROPOLIS,CALLE CAN PANTIQUET 22,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11495012,5,8,BOCA JUNIOR,9100366732,BOCA JUNIOR,Carrer de Can Pantiquet 36,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11495012,6,9,ESTUDIANTIL BAR,9100305166,ESTUDIANTIL BAR,AVENIDA BURGOS 76,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11495012,7,10,"PITAPES CALDERI 3 BRANQUES VALLES ,",9100264285,"PITAPES CALDERI 3 BRANQUES VALLES ,",DEL CALDERI S/N,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11495012,8,11,PALENTINO BAR,9100190779,PALENTINO BAR,Avinguda de la Llibertat 39,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11495012,9,13,CORDOBES BAR,9100055224,CORDOBES BAR,RAMBLA NOVA 71,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11495012,10,15,EUROPA BAR,9100054998,EUROPA BAR,Avinguda de la Llibertat 30,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11495012,11,16,CABAÑA DEL TIO TOM BAR,9100054857,CABAÑA DEL TIO TOM BAR,Avinguda de Burgos 66,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11495012,12,6,BAR DE L?ILLA,9100519718,BAR DE L?ILLA,AVENIDA LLIBERTAT 24,MOLLET DEL VALLÈS,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11495012,13,3,412 COFFEE BEER,9100757467,412 COFFEE BEER,CARRETERA LA ROCA S/N,SANT FOST DE CAMPSENTELLE,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11495012,14,2,BRUNCH 4.12 MUSIC,9100757477,BRUNCH 4.12 MUSIC,Plaça la Vila 2,SANT FOST DE CAMPSENTELLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11495012,15,7,CAFETERIA ANGELA,9100447655,CAFETERIA ANGELA,AVENIDA SANT JERONI 4,SANT FOST DE CAMPSENTELLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11495012,16,14,CAL TETE SANT FOST,9100055177,CAL TETE SANT FOST,AVENIDA SANT JERONI 13,SANT FOST DE CAMPSENTELLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11498130,1,1,INDUSTRIAS QUIMICAS DEL VALLES,9100622784,INDUSTRIAS QUIMICAS DEL VALLES,CALLE RAFAEL CASANOVAS 81,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11498130,2,2,EXTREMEÑOS BAR,9100544203,EXTREMEÑOS BAR,Carrer de Borrell 16,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11498130,3,4,BRACAFE,9100055265,BRACAFE,CALLE GAIETA VINZIA 11,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11498130,4,5,LA GAMBA BAR,9100054873,LA GAMBA BAR,Carrer de Sant Joan 26,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11498130,5,6,PA I CAFETERIA DE L'AVIA,9100054639,PA I CAFETERIA DE L'AVIA,CALLE GAIETA VINZIA 60,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11498130,6,3,FORN L'ANTIC,9100522267,FORN L'ANTIC,AVENIDA RAFAEL CASANOVA 12,MOLLET DEL VALLÈS,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11507709,1,2,BAR PRUNERES,9100698744,BAR PRUNERES,Carrer d'Anselm Clavé 15,MOLLET DEL VALLES,00:00,18:00,zona -> horario_inicio -> orden_actual
DR0006,850006,11507709,2,3,BAR CUBO VENTALLO,9100694798,BAR CUBO VENTALLO,Carrer de Gaietà Ventalló 33,MOLLET DEL VALLES,00:00,18:00,zona -> horario_inicio -> orden_actual
DR0006,850006,11507709,3,5,Confidencial,9100680393,Confidencial,Carrer de Ramon Casas 9,MOLLET DEL VALLES,00:00,00:00,zona -> horario_inicio -> orden_actual
DR0006,850006,11507709,4,1,EL REFUGIO,9100733360,EL REFUGIO,Rambla de Pompeu Fabra 14,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11507709,5,4,LA PRUNA,9100684195,LA PRUNA,Carrer de la Pau 28,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11507709,6,6,CAFÉ PLAÇA,9100054896,CAFÉ PLAÇA,Plaça de Prat de la Riba 11,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11511101,1,7,NOVA PALMERA,9100701166,NOVA PALMERA,Carrer de Gallecs 47,MOLLET DEL VALLES,00:00,18:00,zona -> horario_inicio -> orden_actual
DR0006,850006,11511101,2,16,Bar restaurante Nacha,9100665155,Bar restaurante Nacha,Carrer de Salvador Espriu 7,MOLLET DEL VALLES,00:00,00:00,zona -> horario_inicio -> orden_actual
DR0006,850006,11511101,3,2,XARRUP BAR,9100054949,XARRUP BAR,Avinguda de Rivoli 24,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11511101,4,3,TREBOL CERVECERIA,9100708130,TREBOL CERVECERIA,Carrer de l'Agricultura 11,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0006,850006,11511101,5,4,SOL Y LUNA,9100734979,SOL Y LUNA,AVENIDA CALDES DE MONTBUI 21,MOLLET DEL VALLES,,,zona -> horario_inicio -> orden_actual
